Type,Adjective,Noun,HEX,OKLCH_L,OKLCH_C,OKLCH_H,ERP_Code,Note,Tags,Illuminant,Observer,Measurement_Method,Measurement_Date,Measurement_Device,R400 nm,R410 nm,R420 nm,R430 nm,R440 nm,R450 nm,R460 nm,R470 nm,R480 nm,R490 nm,R500 nm,R510 nm,R520 nm,R530 nm,R540 nm,R550 nm,R560 nm,R570 nm,R580 nm,R590 nm,R600 nm,R610 nm,R620 nm,R630 nm,R640 nm,R650 nm,R660 nm,R670 nm,R680 nm,R690 nm,R700 nm,Spectral
DB,tafisa,T765 Midnight Sun Materia HPL,#535250,0.438055464700441,0.00265007732847746,58.3598914877932,https://tafisa.ca/en/our-colours/midnight-sun,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0687,0.077,0.0804,0.0816,0.0821,0.0824,0.0822,0.0817,0.0814,0.0811,0.0815,0.0821,0.0827,0.083,0.0833,0.0835,0.0839,0.0847,0.0855,0.0861,0.086,0.0857,0.0855,0.0853,0.0852,0.0855,0.0856,0.0856,0.0857,0.0858,0.0859,"[0.0687,0.077,0.0804,0.0816,0.0821,0.0824,0.0822,0.0817,0.0814,0.0811,0.0815,0.0821,0.0827,0.083,0.0833,0.0835,0.0839,0.0847,0.0855,0.0861,0.086,0.0857,0.0855,0.0853,0.0852,0.0855,0.0856,0.0856,0.0857,0.0858,0.0859]"
DB,tafisa,T203 Black Materia HPL,#404041,0.371793186576728,0.00169410321301361,279.129744911842,https://tafisa.ca/en/our-colours/black-1,,Solid Laminate,D65,10,M1,2026-04-22,Nix Spectro L,0.0494,0.0535,0.054,0.0537,0.0534,0.053,0.0526,0.0521,0.052,0.0519,0.0519,0.0518,0.0517,0.0514,0.0513,0.0511,0.0509,0.0511,0.0513,0.0516,0.0515,0.0513,0.0511,0.051,0.0509,0.0511,0.051,0.0508,0.0507,0.0506,0.0504,"[0.0494,0.0535,0.054,0.0537,0.0534,0.053,0.0526,0.0521,0.052,0.0519,0.0519,0.0518,0.0517,0.0514,0.0513,0.0511,0.0509,0.0511,0.0513,0.0516,0.0515,0.0513,0.0511,0.051,0.0509,0.0511,0.051,0.0508,0.0507,0.0506,0.0504]"
DB,tafisa,T585 Rhapsody Karisma HPL,cccccc,0.69224460973425,0.0465103168548339,78.3336088101159,https://tafisa.ca/en/our-colours/rhapsody,https://tafisa.ca/sites/default/files/styles/large/public/2020-10/L585%28K%29%20Rhapsody_Rhapsodie_24X24%20%28Medium%29.jpg,Textured Laminate,,,,,,0.241,0.242,0.22,0.206,0.196,0.195,0.204,0.221,0.249,0.286,0.312,0.315,0.312,0.308,0.305,0.304,0.31,0.326,0.346,0.376,0.398,0.406,0.405,0.403,0.401,0.402,0.401,0.4,0.401,0.403,0.405,"[0.241,0.242,0.22,0.206,0.196,0.195,0.204,0.221,0.249,0.286,0.312,0.315,0.312,0.308,0.305,0.304,0.31,0.326,0.346,0.376,0.398,0.406,0.405,0.403,0.401,0.402,0.401,0.4,0.401,0.403,0.405]"
DB,tafisa,T763 Morning Dew Iconiq HPL,#cfc9bf,0.837974997705802,0.0152232067953811,81.1656880340778,https://tafisa.ca/en/our-colours/morning-dew-5,https://tafisa.ca/sites/default/files/2026-02/iconiq_24x24_m763q_morning_dew_rosee_du_matin_med_res.png,Textured Laminate,D65,10,M1,2026-05-12T19:16:41.536Z,Nix Spectro L,0.441,0.496,0.517,0.523,0.523,0.526,0.53,0.535,0.544,0.557,0.568,0.573,0.576,0.577,0.579,0.58,0.585,0.594,0.603,0.611,0.615,0.616,0.616,0.615,0.613,0.615,0.614,0.613,0.614,0.615,0.615,"[0.441,0.496,0.517,0.523,0.523,0.526,0.53,0.535,0.544,0.557,0.568,0.573,0.576,0.577,0.579,0.58,0.585,0.594,0.603,0.611,0.615,0.616,0.616,0.615,0.613,0.615,0.614,0.613,0.614,0.615,0.615]"
DB,tafisa,T2061 Muse Iconiq HPL,#bda98e,0.745832880563844,0.0441845119231076,75.7094296284373,https://tafisa.ca/en/our-colours/muse,https://tafisa.ca/sites/default/files/2026-02/iconiq_24x24_m2061q_muse_muse_med_res.png,Textured Laminate,D65,10,M1,2026-05-12T19:15:54.894Z,Nix Spectro L,0.305,0.313,0.291,0.276,0.265,0.263,0.273,0.292,0.323,0.366,0.399,0.404,0.4,0.392,0.385,0.379,0.38,0.393,0.42,0.464,0.498,0.509,0.508,0.505,0.503,0.503,0.502,0.502,0.504,0.505,0.507,"[0.305,0.313,0.291,0.276,0.265,0.263,0.273,0.292,0.323,0.366,0.399,0.404,0.4,0.392,0.385,0.379,0.38,0.393,0.42,0.464,0.498,0.509,0.508,0.505,0.503,0.503,0.502,0.502,0.504,0.505,0.507]"
DB,tafisa,T203 Black Iconiq HPL,#393a3c,0.346874588293655,0.00361319952848857,269.694376885255,https://tafisa.ca/en/our-colours/black-7,https://tafisa.ca/sites/default/files/2026-03/texture_iconiq_retouche_low-res.png,Textured Laminate,D65,10,M1,2026-05-12T19:00:00.302Z,Nix Spectro L,0.048,0.05,0.048,0.047,0.045,0.044,0.043,0.043,0.043,0.043,0.043,0.043,0.042,0.042,0.042,0.042,0.041,0.041,0.041,0.042,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.04,0.04,0.04,"[0.048,0.05,0.048,0.047,0.045,0.044,0.043,0.043,0.043,0.043,0.043,0.043,0.042,0.042,0.042,0.042,0.041,0.041,0.041,0.042,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.04,0.04,0.04]"
DB,tafisa,T2065 Maestro Iconiq HPL,#7f6956,0.538326186561281,0.0400637166273482,62.6277260038706,https://tafisa.ca/en/our-colours/maestro,https://tafisa.ca/sites/default/files/2026-02/iconiq_24x24_m2065q_maestro_maestro_med_res.png,Textured Laminate,D65,10,M1,2026-05-12T18:58:53.926Z,Nix Spectro L,0.107,0.11,0.103,0.098,0.094,0.093,0.096,0.101,0.111,0.126,0.137,0.141,0.141,0.14,0.138,0.136,0.138,0.145,0.159,0.183,0.202,0.209,0.209,0.208,0.207,0.208,0.208,0.209,0.21,0.211,0.212,"[0.107,0.11,0.103,0.098,0.094,0.093,0.096,0.101,0.111,0.126,0.137,0.141,0.141,0.14,0.138,0.136,0.138,0.145,0.159,0.183,0.202,0.209,0.209,0.208,0.207,0.208,0.208,0.209,0.21,0.211,0.212]"
DB,tafisa,T2063 Emblem Iconiq HPL,#a98c66,0.657152656671581,0.0635689845867421,74.3307654904806,https://tafisa.ca/en/our-colours/emblem,https://tafisa.ca/sites/default/files/2026-02/iconiq_24x24_m2063q_emblem_embleme_med_res.png,Textured Laminate,D65,10,M1,2026-05-12T18:56:59.542Z,Nix Spectro L,0.183,0.178,0.153,0.138,0.128,0.126,0.134,0.152,0.181,0.222,0.254,0.263,0.262,0.257,0.251,0.245,0.247,0.26,0.289,0.338,0.376,0.39,0.391,0.388,0.387,0.387,0.387,0.388,0.39,0.392,0.394,"[0.183,0.178,0.153,0.138,0.128,0.126,0.134,0.152,0.181,0.222,0.254,0.263,0.262,0.257,0.251,0.245,0.247,0.26,0.289,0.338,0.376,0.39,0.391,0.388,0.387,0.387,0.387,0.388,0.39,0.392,0.394]"
DB,tafisa,T2066 Pioneer Iconiq HPL,#524843,0.410067433909006,0.0151453273284648,48.4995364287461,https://tafisa.ca/en/our-colours/pioneer,https://tafisa.ca/sites/default/files/2026-02/iconiq_24x24_m2066q_pioneer_pionnier_med_res.png,Textured Laminate,D65,10,M1,2026-05-12T18:56:09.873Z,Nix Spectro L,0.056,0.06,0.06,0.059,0.058,0.058,0.057,0.057,0.058,0.059,0.061,0.062,0.063,0.063,0.064,0.065,0.067,0.069,0.072,0.077,0.079,0.08,0.08,0.08,0.079,0.08,0.08,0.08,0.081,0.081,0.081,"[0.056,0.06,0.06,0.059,0.058,0.058,0.057,0.057,0.058,0.059,0.061,0.062,0.063,0.063,0.064,0.065,0.067,0.069,0.072,0.077,0.079,0.08,0.08,0.08,0.079,0.08,0.08,0.08,0.081,0.081,0.081]"
DB,tafisa,T2062 Masterpiece Iconiq HPL,#b59d7d,0.708752520653218,0.0525882750800853,73.7183411596134,https://tafisa.ca/en/our-colours/masterpiece,https://tafisa.ca/sites/default/files/2026-02/iconiq_24x24_m2062q_mast_chef-doeuvre_med_res.png,Textured Laminate,D65,10,M1,2026-05-12T18:55:21.277Z,Nix Spectro L,0.234,0.239,0.22,0.208,0.2,0.2,0.21,0.228,0.259,0.301,0.332,0.339,0.336,0.33,0.323,0.316,0.318,0.332,0.361,0.41,0.447,0.461,0.461,0.458,0.455,0.455,0.454,0.455,0.456,0.458,0.46,"[0.234,0.239,0.22,0.208,0.2,0.2,0.21,0.228,0.259,0.301,0.332,0.339,0.336,0.33,0.323,0.316,0.318,0.332,0.361,0.41,0.447,0.461,0.461,0.458,0.455,0.455,0.454,0.455,0.456,0.458,0.46]"
DB,tafisa,T2064 Prodigy Iconiq HPL,#8b7966,0.586407962603624,0.0352037929264709,66.9975516896236,https://tafisa.ca/en/our-colours/prodigy,https://tafisa.ca/sites/default/files/2026-02/iconiq_24x24_m2064q_prodigy_virtuose_med_res.png,Textured Laminate,D65,10,M1,2026-05-12T18:54:28.699Z,Nix Spectro L,0.132,0.141,0.138,0.136,0.133,0.134,0.137,0.144,0.155,0.17,0.183,0.188,0.188,0.186,0.185,0.183,0.184,0.192,0.206,0.229,0.246,0.253,0.253,0.252,0.251,0.252,0.252,0.253,0.254,0.255,0.256,"[0.132,0.141,0.138,0.136,0.133,0.134,0.137,0.144,0.155,0.17,0.183,0.188,0.188,0.186,0.185,0.183,0.184,0.192,0.206,0.229,0.246,0.253,0.253,0.252,0.251,0.252,0.252,0.253,0.254,0.255,0.256]"
